time_period,time_identifier,geographic_level,country_code,country_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,7.7
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,8.3
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,50.0
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,65.4
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,12.3
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,11.6
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,51.3
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,40.5
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,11.5
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,12.8
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,47.8
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,60.9
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,9.4
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,9.9
200809,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,33.8
200809,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,41.6
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,15.3
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,16.1
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,57.2
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,67.1
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,7.9
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,8.7
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,50.9
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,66.9
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,12.5
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,13.4
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,41.2
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,52.3
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,12.5
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,13.7
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,49.0
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,62.4
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,9.7
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,10.4
200910,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,33.9
200910,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,42.4
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,16.6
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,15.9
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,69.6
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,60.1
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,9.2
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,9.9
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,55.5
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,69.7
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,14.5
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,13.6
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,54.7
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,43.8
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,14.8
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,13.9
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,64.2
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,52.0
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,10.5
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,11.1
201011,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,35.6
201011,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,43.9
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,17.2
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,16.5
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,71.6
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,62.5
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,10.1
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,10.8
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,58.1
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,71.5
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,13.6
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,14.3
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,45.7
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,56.0
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,16.1
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,14.9
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,67.4
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,55.9
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,11.5
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,10.9
201112,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,45.4
201112,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,37.1
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,17.2
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,17.9
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,63.9
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,72.3
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,11.3
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,10.7
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,72.2
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,59.9
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,14.6
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,13.7
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,56.1
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,45.9
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,15.8
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,16.8
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,57.9
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,69.1
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,10.8
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,11.4
201213,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,45.7
201213,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,37.3
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,17.0
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,17.7
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,64.1
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,72.6
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,11.3
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,10.6
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,72.0
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,59.9
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,14.4
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,15.1
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,46.8
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,56.9
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,16.7
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,15.9
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,69.7
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,58.1
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,High tariff,11.7
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,High tariff,11.2
201314,Academic year,National,E92000001,England,By Age 25,Ethnic Group,White,Total,46.6
201314,Academic year,National,E92000001,England,By Age 19,Ethnic Group,White,Total,38.3
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,High tariff,17.4
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,High tariff,18.0
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Asian / Asian British,Total,64.7
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Asian / Asian British,Total,73.4
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,High tariff,11.3
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,High tariff,10.7
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Black / African / Caribbean / Black British,Total,71.3
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Black / African / Caribbean / Black British,Total,59.2
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,15.4
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,High tariff,14.7
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Mixed / Multiple ethnic groups,Total,57.4
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Mixed / Multiple ethnic groups,Total,47.6
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,High tariff,17.2
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,High tariff,16.2
201415,Academic year,National,E92000001,England,By Age 25,Ethnic Group,Other ethnic group,Total,70.9
201415,Academic year,National,E92000001,England,By Age 19,Ethnic Group,Other ethnic group,Total,59.9
