time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entry_age,characteristic_group,characteristic,tariff_group,entry_rate
202021,Academic year,Local authority,E92000001,England,E12000007,London,208,E09000022,Lambeth,By Age 19,Total,Total,Total,54.9
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,By Age 19,Total,Total,Total,46.9
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,By Age 19,Total,Total,Total,42.8
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,By Age 19,Total,Total,Total,48.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,313,E09000018,Hounslow,By Age 19,Total,Total,Total,61.5
202021,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol,By Age 19,Total,Total,Total,39.8
202021,Academic year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,By Age 19,Total,Total,Total,37.7
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,By Age 19,Total,Total,Total,41.6
202021,Academic year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,By Age 19,Total,Total,Total,23.7
202021,Academic year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,By Age 19,Total,Total,Total,59.7
202021,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,By Age 19,Total,Total,Total,41.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,By Age 19,Total,Total,Total,42.4
202021,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,By Age 19,Total,Total,Total,41.8
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,By Age 19,Total,Total,Total,53.4
202021,Academic year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,By Age 19,Total,Total,Total,34.2
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,By Age 19,Total,Total,Total,42.7
202021,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,By Age 19,Total,Total,Total,46.4
202021,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,By Age 19,Total,Total,Total,24.6
202021,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,By Age 19,Total,Total,Total,34.4
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,By Age 19,Total,Total,Total,42.3
202021,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,By Age 19,Total,Total,Total,41.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,213,E09000033,Westminster,By Age 19,Total,Total,Total,68.4
202021,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,By Age 19,Total,Total,Total,35.7
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,By Age 19,Total,Total,Total,36.8
202021,Academic year,Local authority,E92000001,England,E12000007,London,317,E09000026,Redbridge,By Age 19,Total,Total,Total,70.0
202021,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,By Age 19,Total,Total,Total,40.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,By Age 19,Total,Total,Total,44.7
202021,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,By Age 19,Total,Total,Total,44.4
202021,Academic year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,By Age 19,Total,Total,Total,49.4
202021,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,By Age 19,Total,Total,Total,45.3
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,By Age 19,Total,Total,Total,34.4
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,By Age 19,Total,Total,Total,46.7
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,By Age 19,Total,Total,Total,32.3
202021,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,By Age 19,Total,Total,Total,35.7
202021,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,By Age 19,Total,Total,Total,41.2
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,By Age 19,Total,Total,Total,33.9
202021,Academic year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,By Age 19,Total,Total,Total,40.9
202021,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,By Age 19,Total,Total,Total,31.8
202021,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,By Age 19,Total,Total,Total,47.9
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,By Age 19,Total,Total,Total,38.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,By Age 19,Total,Total,Total,44.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,202,E09000007,Camden,By Age 19,Total,Total,Total,63.9
202021,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,By Age 19,Total,Total,Total,45.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,204,E09000012,Hackney,By Age 19,Total,Total,Total,57.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,By Age 19,Total,Total,Total,44.8
202021,Academic year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,By Age 19,Total,Total,Total,38.9
202021,Academic year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,By Age 19,Total,Total,Total,43.0
202021,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,By Age 19,Total,Total,Total,42.6
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,By Age 19,Total,Total,Total,53.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,304,E09000005,Brent,By Age 19,Total,Total,Total,63.4
202021,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,By Age 19,Total,Total,Total,50.8
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,By Age 19,Total,Total,Total,33.7
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,By Age 19,Total,Total,Total,32.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,319,E09000029,Sutton,By Age 19,Total,Total,Total,66.1
202021,Academic year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,By Age 19,Total,Total,Total,33.3
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,By Age 19,Total,Total,Total,41.0
202021,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,By Age 19,Total,Total,Total,40.1
202021,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,By Age 19,Total,Total,Total,37.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,314,E09000021,Kingston upon Thames,By Age 19,Total,Total,Total,67.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,209,E09000023,Lewisham,By Age 19,Total,Total,Total,55.6
202021,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,By Age 19,Total,Total,Total,36.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,312,E09000017,Hillingdon,By Age 19,Total,Total,Total,57.6
202021,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,By Age 19,Total,Total,Total,36.4
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,By Age 19,Total,Total,Total,38.5
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,By Age 19,Total,Total,Total,39.4
202021,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,By Age 19,Total,Total,Total,38.5
202021,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,By Age 19,Total,Total,Total,42.2
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,By Age 19,Total,Total,Total,38.7
202021,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,By Age 19,Total,Total,Total,49.2
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,By Age 19,Total,Total,Total,35.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,315,E09000024,Merton,By Age 19,Total,Total,Total,60.6
202021,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,By Age 19,Total,Total,Total,42.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,205,E09000013,Hammersmith and Fulham,By Age 19,Total,Total,Total,65.3
202021,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,By Age 19,Total,Total,Total,34.7
202021,Academic year,Local authority,E92000001,England,E12000007,London,308,E09000010,Enfield,By Age 19,Total,Total,Total,59.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,By Age 19,Total,Total,Total,43.2
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,By Age 19,Total,Total,Total,43.5
202021,Academic year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,By Age 19,Total,Total,Total,45.5
202021,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,By Age 19,Total,Total,Total,36.5
202021,Academic year,Local authority,E92000001,England,E12000007,London,211,E09000030,Tower Hamlets,By Age 19,Total,Total,Total,60.6
202021,Academic year,Local authority,E92000001,England,E12000007,London,310,E09000015,Harrow,By Age 19,Total,Total,Total,69.4
202021,Academic year,Local authority,E92000001,England,E12000007,London,305,E09000006,Bromley,By Age 19,Total,Total,Total,54.1
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,By Age 19,Total,Total,Total,42.8
202021,Academic year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,By Age 19,Total,Total,Total,36.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,302,E09000003,Barnet,By Age 19,Total,Total,Total,67.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,307,E09000009,Ealing,By Age 19,Total,Total,Total,64.3
202021,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,By Age 19,Total,Total,Total,41.0
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,By Age 19,Total,Total,Total,47.4
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,By Age 19,Total,Total,Total,39.3
202021,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,By Age 19,Total,Total,Total,41.4
202021,Academic year,Local authority,E92000001,England,E12000009,South West,839,"E06000058
","Bournemouth, Christchurch and Poole",By Age 19,Total,Total,Total,42.2
202021,Academic year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,By Age 19,Total,Total,Total,33.7
202021,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,By Age 19,Total,Total,Total,45.4
202021,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,By Age 19,Total,Total,Total,36.6
202021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,By Age 19,Total,Total,Total,38.5
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,By Age 19,Total,Total,Total,53.1
202021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,By Age 19,Total,Total,Total,40.6
202021,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,By Age 19,Total,Total,Total,34.3
202021,Academic year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,By Age 19,Total,Total,Total,42.5
202021,Academic year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,By Age 19,Total,Total,Total,48.8
202021,Academic year,Local authority,E92000001,England,E12000007,London,316,E09000025,Newham,By Age 19,Total,Total,Total,62.3
202021,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,By Age 19,Total,Total,Total,55.0
202021,Academic year,Local authority,E92000001,England,E12000007,London,306,E09000008,Croydon,By Age 19,Total,Total,Total,51.3
202021,Academic year,Local authority,E92000001,England,E12000007,London,203,E09000011,Greenwich,By Age 19,Total,Total,Total,56.5
202021,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,By Age 19,Total,Total,Total,33.5
